400100215	S, T and B missing	
400100216	S, T and B missing	
400100217	S, T and B missing	
400100218	S, T and B missing	
400100219	other parts missing	
400100220	other parts missing	
400100221	other parts missing	
400100222	other parts missing	
400100223	other parts missing	
400100230	timp and org missing, other parts printed	
400100231	other instrumental parts missing	
400100232	other parts printed	
400100233	other parts printed	
400100243	other parts missing	
400100245	ob 1 and fag 1 missing, other parts printed	
400100247	vocal parts printed	
400100249	other parts printed or missing	
400100250	vocal parts copies only	
400100251	other parts printed or missing	
400100252	contra-fag, triangolo, tamburino missing	
400100253	contra-fag missing	
400100254	other parts printed	
400100256	other parts printed or missing	
400100257	other parts probably missing	
400100258	other parts probably missing	
400100261	other parts printed	
400100263	vocal parts printed	
400100264	other parts printed	
400100265	other parts printed	
400100266	other parts printed	
400100269	other parts printed	
400100272	other parts missing	
400100274	other parts missing	
400100276	other parts printed	
400100278	other parts printed	
400100279	other parts printed	
400100280	other parts printed	
400100281	other parts printed	
400100282	other parts printed	
400100283	other parts printed	
400100284	vocal parts, cor 3 and 4 missing	
400100289	other parts missing	
400100290	other parts missing	
400100291	other parts missing	
400100292	other parts missing	
400100293	other parts in other manuscripts in CH SAM or missing	
400100293	other parts in other manuscripts in CH SAM or missing	
400100293	other parts in other manuscripts in CH SAM or missing	
400100293	other parts in other manuscripts in CH SAM or missing	
400100293	other parts in other manuscripts in CH SAM or missing	
400100294	other parts in other manuscripts in CH SAM	
400100295	other parts in other manuscripts in CH SAM	
400100296	other parts in other manuscripts in CH SAM	
400100297	other parts in other manuscripts in CH SAM	
400100298	other parts in other manuscripts in CH SAM	
400100299	other parts in other manuscripts in CH SAM	
400100300	other parts in other manuscripts in CH SAM	
400100301	other parts in other manuscripts in CH SAM	
400100302	other parts in other manuscripts in CH SAM	
400100303	other parts in other manuscripts in CH SAM	
400100304	other parts in other manuscripts in CH SAM	
400100305	other parts in other manuscripts in CH SAM	
400100306	other parts in other manuscripts in CH SAM	
400100307	other parts in other manuscripts in CH SAM	
400100308	other parts in other manuscripts in CH SAM	
400100309	other parts in other manuscripts in CH SAM	
400100310	other parts in other manuscripts in CH SAM	
400100311	other parts in other manuscripts in CH SAM	
400100312	other parts in other manuscripts in CH SAM	
400100313	other parts in other manuscripts in CH SAM	
400100314	other parts in other manuscripts in CH SAM	
400100315	other parts in other manuscripts in CH SAM	
400100316	other parts in other manuscripts in CH SAM	
400100317	other parts in other manuscripts in CH SAM	
400100318	other parts in other manuscripts in CH SAM	
400100319	other parts in other manuscripts in CH SAM	
400100320	other parts in other manuscripts in CH SAM	
400100321	other parts in other manuscripts in CH SAM	
400100322	other parts in other manuscripts in CH SAM	
400100323	other parts missing	
400100324	other parts in other manuscripts in CH SAM	
400100325	other parts in other manuscripts in CH SAM	
400100326	other parts in other manuscripts in CH SAM	
400100327	other parts in other manuscripts in CH SAM	
400100328	other parts in other manuscripts in CH SAM	
400100329	other parts in other manuscripts in CH SAM	
400100330	other parts in other manuscripts in CH SAM	
400100331	other parts in other manuscripts in CH SAM	
400100332	other parts in other manuscripts in CH SAM	
400100333	other parts in other manuscripts in CH SAM	
400100334	other parts in other manuscripts in CH SAM	
400100335	other parts in other manuscripts in CH SAM	
400100336	other parts in other manuscripts in CH SAM	
400100337	other parts missing	
400100338	other parts in other manuscripts in CH SAM	
400100339	other parts in other manuscripts in CH SAM	
400100340	other parts in other manuscripts in CH SAM	
400100341	other parts in other manuscripts in CH SAM	
400100342	other parts in other manuscripts in CH SAM	
400100343	other parts missing	
400100344	other parts in other manuscripts in CH SAM	
400100345	other parts in other manuscripts in CH SAM	
400100346	other parts in other manuscripts in CH SAM	
400100347	other parts in other manuscripts in CH SAM	
400100348	other parts in other manuscripts in CH SAM	
400100349	other parts in other manuscripts in CH SAM	
400100350	other parts in other manuscripts in CH SAM	
400100351	other parts in other manuscripts in CH SAM	
400100352	other parts in other manuscripts in CH SAM	
400100353	other parts in other manuscripts in CH SAM	
400100354	other parts in other manuscripts in CH SAM	
400100355	other parts missing	
400100356	other parts in other manuscripts in CH SAM	
400100357	other parts missing	
400100358	other parts missing	
400100359	other parts missing	
400100360	other parts missing	
400100361	other parts missing	
400100362	other parts missing	
400100363	other parts missing	
400100364	other parts missing	
400100365	other parts missing	
400100366	other parts in other manuscripts in CH SAM	
400100367	other parts missing	
400100368	other parts missing	
400100369	other parts missing	
400100370	other parts in other manuscripts in CH SAM	
400100371	other parts in other manuscripts in CH SAM	
400100372	other parts missing	
400100373	other parts missing	
400100374	other parts in other manuscripts in CH SAM	
400100375	other parts in other manuscripts in CH SAM	
400100376	other parts in other manuscripts in CH SAM	
400100377	other parts in other manuscripts in CH SAM	
400100378	other parts in other manuscripts in CH SAM	
400100379	other parts in other manuscripts in CH SAM	
400100380	other parts in other manuscripts in CH SAM	
400100381	other parts in other manuscripts in CH SAM	
400100382	other parts in other manuscripts in CH SAM	
400100383	other parts missing	
400100384	other parts missing	
400100385	other parts in other manuscripts in CH SAM	
400100386	other parts in other manuscripts in CH SAM	
400100387	other parts missing	
400100388	other parts in other manuscripts in CH SAM	
400100389	other parts in other manuscripts in CH SAM	
400100390	other parts missing	
400100391	other parts missing	
400100392	other parts in other manuscripts in CH SAM	
400100393	other parts missing	
400100394	other parts in other manuscripts in CH SAM	
400100395	other parts in other manuscripts in CH SAM or missing	
400100396	other parts missing	
400100397	other parts in other manuscripts in CH SAM or missing	
400100398	other parts in other manuscripts in CH SAM	
400100399	other parts in other manuscripts in CH SAM	
400100400	other parts missing	
400100401	other parts missing	
400100402	other parts missing	
400100403	other parts in other manuscripts in CH SAM	
400100404	other parts in other manuscripts in CH SAM	
400100405	other parts missing	
400100406	other parts in other manuscripts in CH SAM	
400100407	other parts in other manuscripts in CH SAM	
400100408	other parts in other manuscripts in CH SAM	
400100409	other parts in other manuscripts in CH SAM	
400100410	other parts in other manuscripts in CH SAM	
400100411	other parts in other manuscripts in CH SAM	
400100412	other parts in other manuscripts in CH SAM	
400100413	other parts in other manuscripts in CH SAM	
400100414	other parts in other manuscripts in CH SAM	
400100415	other parts in other manuscripts in CH SAM	
400100416	other parts in other manuscripts in CH SAM	
400100417	other parts in other manuscripts in CH SAM	
400100418	other parts in other manuscripts in CH SAM	
400100419	other parts in other manuscripts in CH SAM	
400100420	other parts missing	
400100421	other parts in other manuscripts in CH SAM	
400100422	other parts missing	
400100423	other parts missing	
400100424	other parts in other manuscripts in CH SAM	
400100425	other parts in other manuscripts in CH SAM	
400100426	other parts in other manuscripts in CH SAM	
400100427	other parts in other manuscripts in CH SAM	
400100428	other parts missing	
400100429	other parts in other manuscripts in CH SAM	
400100430	other parts in other manuscripts in CH SAM	
400100431	other parts in other manuscripts in CH SAM	
400100432	other parts missing	
400100433	other parts missing	
400100434	other parts missing	
400100435	other parts missing	
400100436	other parts missing	
400100437	other parts missing	
400100438	other parts missing	
400100439	other parts missing	
400100440	other parts missing	
400100441	other parts in other manuscripts in CH SAM	
400100442	other parts missing	
400100443	other parts missing	
400100444	other parts missing	
400100445	other parts missing	
400100446	other parts in other manuscripts in CH SAM	
400100447	other parts missing	
400100450	org included in score	
400100451	org included in score	
400100452	fl, ob and tr missing	
400100576	vocal part included in score	
400100586	org included in autograph score	
400100590	fl solo included in score	
400100610	vocal part included in score	
400100614	org included in score 2	
400100675	T missing	
400100677	org missing	
400100678	org missing	
400100679	org	missing
400100687	other parts missing	
400100689	org missing	
400100690	other parts included in score	
400100691	vocal parts missing	
400100699	vocal parts missing	
400100713	org included in score	
400100716	org included in score	
400100721	4p.; 4, 4, 4p.	x
400100725	org missing	
400100729	org included in score	
400100731	winds missing	
400100732	winds missing	
400100733	winds missing	
400100734	org missing	
400100734	other parts missing	
400100735	org missing	
400100736	other parts missing	
400100741	org included in score	
400100788	org included in score	
400100847	org included in score	
400100892	org included in score	
400100893	org included in score	
400100894	org included in score	
400100895	org included in score	
400100898	org included in score	
400100903	org included in score	
400100903	org included in score	
400100903	org included in score	
400100904	org included in score	
400100904	org included in score	
400100904	org included in score	
400100913	B missing	
400100918	pf included in score	
400100920	2, 2, 2, 2, 2; 2, 2, 2, 1, 2, 2p.	x
400100957	score 2 incpl	
400101009	vl 1 missing	
400101010	vl 1 missing	
400101011	gran cassa, triangolo missing	
400101012	S (Frangipani), B (Leopardi), and second set coro A missing	
400101012	other parts missing	
400101017	S (Emma), S (Jutta), S (Balduin), S (Anna), A (Margaret von Toggenburg)  B (Der Grossmeister des Lazaritenordens) missing	
400101030	org missing	
400101031	org missing	
400101032	org missing	
400101033	org missing	
400101034	org missing	
400101035	org missing	
400101036	org missing	
400101037	org missing	
400101038	org missing	
400101039	org missing	
400101040	org missing	
400101041	org missing	
400101042	org missing	
400101043	org missing	
400101044	org missing	
400101045	org missing	
400101046	org missing	
400101047	org missing	
400101048	org missing	
400101049	org missing	
400101050	org missing	
400101051	org missing	
400101052	org missing	
400101053	org missing	
400101054	org missing	
400101055	org missing	
400101056	org missing	
400101057	org missing	
400101058	org missing	
400101059	org missing	
400101060	org missing	
400101061	org missing	
400101062	org missing	
400101063	org missing	
400101064	org missing	
400101065	org missing	
400101066	org missing	
400101067	org missing	
400101068	org missing	
400101069	org missing	
400101070	org missing	
400101071	org missing	
400101072	org missing	
400101073	org missing	
400101074	org missing	
400101075	org missing	
400101076	org missing	
400101077	org missing	
400101078	org missing	
400101079	org missing	
400101080	org missing	
400101081	org missing	
400101082	org missing	
400101083	org missing	
400101084	org missing	
400101085	org missing	
400101086	org missing	
400101087	org missing	
400101088	org missing	
400101089	org missing	
400101090	org missing	
400101091	org missing	
400101092	org missing	
400101093	org missing	
400101094	org missing	
400101095	org missing	
400101096	org missing	
400101097	org missing	
400101098	org missing	
400101099	org missing	
400101100	org missing	
400101101	org missing	
400101102	org missing	
400101103	org missing	
400101104	org missing	
400101106	org missing	
400101107	org missing	
400101108	org missing	
400101109	org missing	
400101110	org missing	
400101111	org missing	
400101112	org	missing
400101113	org missing	
400101114	org missing	
400101116	org missing	
400101117	org missing	
400101118	org missing	
400101120	org missing	
400101121	org missing	
400101122	org missing	
400101123	org missing	
400101124	org missing	
400101200	org missing	
400101201	org missing	
400101202	org missing	
400101203	org missing	
400101204	org missing	
400101205	org missing	
400101206	org missing	
400101207	org missing	
400101209	org missing	
400101210	org missing	
400101212	org missing	
400101300	vocal parts included in score	
400101304	all parts Tarantella and Serenata only	
400101368	pf missing	
400101381	arp missing	
400101388	kornetto 2 probably missing	
400101394	3 exercises missing	
400101405	other parts probably missing	
400101420	other parts missing	
400101433	vl 2 missing	
400101482	vlc 2 missing	
400101506	all parts without Graduale, Credo and Offertorium	
400101509	Solo vocal parts and org missing	
400101766	instrumental parts missing	
400101788	other parts missing	
400101789	other parts missing	
400101790	other parts missing	
400101791	other parts missing	
400101792	other parts missing	
400101793	other parts missing	
400101794	other parts missing	
400101795	other parts missing	
400101796	other parts missing	
400101797	other parts missing	
400101798	other parts missing	
400101853	instrumental parts included in score	
400102031	pf not included in score	
400102075	ob incpl (first set missing, Finale incpl)	
400102079	org missing	
400102079	org missing	
400102080	org included in score	
400102082	org included in score	
400102084	org included in score	
400102092	org included in score	
400102124	2, 2, 2, 2,; 4, 2, 2, 2; 2, 2; 2 p.	x
400102124	2, 2 p.	x
400102125	3, 3, 3, 3 p.	x
400102137	2, 2, 2; 5 p.	x
400102138	p.1, 1, 1; p.1-2	x
400102139	p. 2, 2, 2; p.3-4	x
400102140	p. 2, 2, 2; p.5	x
400102141	p. 1, 1, 1; p.5	x
400102143	1, 1, 2 p.	x
400102146	2, 2, 2, 2p.	x
400102148	1, 1, 1, 1; 1, 1; 1, 1, 1 p.	x
400102149	2, 2, 1, 2 p.	x
400102152	2, 1, 1 p.	x
400102177	1, 1, 1 p.	x
400102186	1 p.	x
400102212	ob missing	
400102224	org included in score	
400102406	vocal parts missing	
400102407	org included in score	
400102443	1 p.	x
400102444	2, 2, 2, 2 p.	x
400102450	1, 1, 1, 1; 1, 1, 1, 1 p.	x
400102456	1, 1, 1, 1 p.	x
400102519	32 x 23 cm	
400102527	Different sizes	
400102559	S, A, T probably missing	
400102570	other parts missing	
400102570	other parts missing	
400102570	other parts missing	
400102570	other parts missing	
400102576	all parts incpl, org missing	
400102588	other parts missing	
400102588	other parts missing	
400102588	other parts missing	
400102589	other parts missing	
400102589	other parts missing	
400102590	other parts missing	
400102592	other parts missing	
400102831	org included in score, other parts missing	
400102836	org included in score, other instrumental parts missing	
400102837	org included in score, other instrumental parts missing	
400102838	org included in score, other instrumental parts missing	
400102845	other parts missing	
400103100	other parts missing	
400103101	other parts missing	
400103102	other parts missing	
400103129	org included in score	
400103227	instrumental part missing	
400103273	S 1 and 2 missing	
400103274	S missing	
400103275	S 1 and 2 missing	
400103276	S 1 and 2 missing	
400103277	S 1 and 2 missing	
400103278	S missing	
400103279	S missing	
400103280	S 1 and 2 missing	
400103281	S 1 and 2 missing	
400103282	S 1 and 2 missing	
400103283	S missing	
400104051	other parts missing	
400104184	pf missing	
400104185	pf missing	
400104230	other parts missing	
400104231	other parts missing	
400104308	other parts missing	
400104309	other parts missing	
400104310	other parts missing	
400104311	other parts missing	
400104312	other parts missing	
400104313	other parts missing	
400104314	other parts missing	
400104315	other parts missing	
400104316	other parts missing	
400104317	other parts missing	
400104318	other parts missing	
400104319	other parts missing	
400104320	other parts missing	
400104321	other parts missing	
400104322	other parts missing	
400104323	other parts missing	
400104324	other parts missing	
400104325	other parts missing	
400104326	other parts missing	
400104327	other parts missing	
400104328	other parts missing	
400104329	other parts missing	
400104330	other parts missing	
400104331	other parts missing	
400104332	other parts missing	
400104333	other parts missing	
400104334	other parts missing	
400104335	other parts missing	
400104336	other parts missing	
400104337	other parts missing	
400104338	other parts missing	
400104339	other parts missing	
400104340	other parts missing	
400104342	other parts missing	
400104343	other parts missing	
400104344	other parts missing	
400104345	other parts missing	
400104346	other parts missing	
400104347	other parts missing	
400104348	other parts missing	
400104349	other parts missing	
400104350	other parts missing	
400104351	other parts missing	
400104352	other parts missing	
400104353	other parts missing	
400104355	other parts missing	
400104356	other parts missing	
400104357	other parts missing	
400104358	other parts missing	
400104359	other parts missing	
400104360	other parts missing	
400104361	other parts missing	
400104362	other parts missing	
400104363	other parts missing	
400104364	other parts missing	
400104365	other parts missing	
400104366	other parts missing	
400104367	other parts missing	
400104368	other parts missing	
400104369	other parts missing	
400104370	other parts missing	
400104371	other parts missing	
400104372	other parts missing	
400104373	other parts missing	
400104374	other parts missing	
400104375	other parts missing	
400104376	other parts missing	
400104377	other parts missing	
400104378	other parts missing	
400104379	other parts missing	
400104380	other parts missing	
400104381	other parts missing	
400104382	other parts missing	
400104383	other parts missing	
400104384	other parts missing	
400104385	other parts missing	
400104386	other parts missing	
400104387	other parts missing	
400104388	other parts missing	
400104389	other parts missing	
400104390	other parts missing	
400104391	other parts missing	
400104392	other parts missing	
400104393	other parts missing	
400104394	other parts missing	
400104395	other parts missing	
400104396	other parts missing	
400104397	other parts missing	
400104398	other parts missing	
400104399	other parts missing	
400104400	other parts missing	
400104401	other parts missing	
400104402	other parts missing	
400104403	other parts missing	
400104404	other parts missing	
400104405	other parts missing	
400104406	other parts missing	
400104407	other parts missing	
400104408	other parts missing	
400104409	other parts missing	
400104410	other parts missing	
400104411	other parts missing	
400104412	other parts missing	
400104413	other parts missing	
400104414	other parts missing	
400104415	other parts missing	
400104416	other parts missing	
400104573	other part probably missing	
400104654	vl 1, 2, vla 1, 2, vlne, cor 1, cor 2 missing	
400104991	p.11-14 missing	
400105056	S (Angela) missing	
400107000	other parts printed	
400107002	S, cor 1 missing	
400107003	S, cor 1 missing	
400107004	S, cor 1 missing	
400107005	S, cor 1 missing	
400107008	ob 1, 2 and fag 1, 2 missing	
400107011	clno 2, triangolo, tamburello missing	
400107014	S 1 solo and coro and instrumental parts missing	
400107015	S 1 solo and coro missing	
400107016	instrumental parts missing	
400107031	instrumental parts missing	
400107034	instrumental parts missing	
400107034	T 1 and 2 missing	
400107034	other parts missing	
400107048	T, vl 2, cor 1, clno 2 missing	
400107057	cl 1 missing	
400107062	instrumental parts missing	
400107065	instrumental parts missing	
400107067	org missing	
400107069	instrumental parts probably missing	
400107074	bc missing	
400107075	instrumental parts missing	
400107082	instrumental parts missing	
400107105	instrumental parts missing	
400107105	all parts missing	
400107114	cl 1 missing	
400107124	org included in score, other instrumental parts missing	
400107125	org included in score, other instrumental parts missing	
400107126	org included in score, other instrumental parts missing	
400107127	vocal parts missing	
400107128	vocal parts missing	
400107131	org missing	
400107134	org missing	
400107135	org missing	
400107158	org missing	
400107159	org missing	
400107160	org missing	
400107161	org missing	
400107168	org included in score	
400107190	vla, vlc, winds and timp missing	
400107193	other parts missing	
400107194	other parts missing	
400107196	other parts missing	
400107197	other parts missing	
400107202	other parts missing	
400107249	other parts missing	
400107272	vocal parts missing	
400107273	vocal parts missing	
400107274	vocal parts missing	
400108004	instrumental parts same version as in original composition	
400108006	instrumental parts same version as in original composition	
400108071	org missing	
400108072	org missing	
400108073	org missing	
400108074	org missing	
400108075	org missing	
400108076	org missing	
400108077	org missing	
400108078	org missing	
400108079	org missing	
400108080	org missing	
400108081	org missing	
400108082	org missing	
400108083	org missing	
400108086	instrumental parts missing	
400108097	instrumental parts same version as in original composition	
400108101	vlc missing	
400108102	vlc missing	
400108103	vlc missing	
400108111	org missing	
400108112	org missing	
400108113	org missing	
400108116	vla missing	
400108118	vla missing	
400108136	org included in score	
400108141	other parts missing	
400108142	other parts missing	
400108143	other parts missing	
400108144	other parts missing	
400108145	other parts missing	
400108146	other parts missing	
400108167	other parts missing	
400108197	timp probably missing	
400108198	timp missing	
400108205	other parts missing	
400108218	all instrumental parts without Domine Deus rex caelestis	
400108220	all instrumental parts without Domine Deus rex caelestis	
400108223	arp missing	
400108252	other parts missing	
400108253	other parts missing	
400108335	Different sizes	
400108351	org missing	
400108356	vl, vla, ob and cor see original version of the work	
400108364	all parts work 1	
400108364	all parts work 2	
400108364	all parts work 2	
400108391	other parts missing	
400108412	instrumental parts see original version	
400108417	other parts missing	
400108418	other parts missing	
400108419	other parts missing	
400108420	other parts missing	
400108421	other parts missing	
400108425	other parts missing	
400108426	other parts missing	
400108427	other parts missing	
400108428	all parts work 1	
400108428	all parts work 2	
400108428	all parts work 3	
400108523	other parts missing	
400108526	T 1 missing	
400108531	S 1 missing	
400108533	other parts missing	
400108537	other parts missing	
400108538	instrumental parts missing	
400108545	other parts missing	
400108546	instrumental parts missing	
400108550	pf missing	
400108557	T 1 missing	
400108562	other parts missing	
400108597	other parts missing	
400108605	other parts missing	
400108606	org missing	
400108608	org missing	
400108614	other parts missing	
400108627	other parts missing	
400108629	other parts missing	
400108633	brasses missing	
400108645	other parts missing	
400108649	other parts missing	
400108655	other parts missing	
400108657	Solo voices included in chorus parts	
400108662	only psalmi de vesperae	
400108683	only graduals	
400108729	fl 1, 2 missing	
400108767	vla and vlc missing	
400109115	S 2 missing	
400109721	tr 1 in F and tr 1 in A missing	
400109722	tr 1 in F and tr 1 in A missing	
400109723	tr 1 in F and tr 1 in B|b missing	
400109724	tr 1 in E|b and tr 1 in B|b missing	
400109725	cl 1 and tr 1 in B|b missing	
400109726	cl 1 and tr 1 in B|b missing	
400109727	cl 1 in B|b and tr 1 in B|b missing	
400109728	cl 1 in A and tr 1 in A missing	
400109729	cl 1 in A and tr 1 in B|b missing	
400109779	T 2 missing	
400109780	T 2 missing	
400109781	T 2 missing	
400109782	T 2 missing	
400109783	T 2 missing	
400109784	T 2 missing	
400109785	T 2 missing	
400109786	T 2 missing	
400109787	T 2 missing	
400109788	T 2 missing	
400109789	T 2 missing	
400109790	T 2 missing	
400109791	T 2 missing	
400109792	T 2 missing	
400109793	T 2 missing	
400109794	T 2 missing	
400109795	T 2 missing	
400109796	T 2 missing	
400109797	T 2 missing	
400109798	T 2 missing	
400109799	T 2 missing	
400109800	T 2 missing	
400109801	T 2 missing	
400109802	T 2 missing	
400109803	T 2 missing	
400109804	T 2 missing	
400109805	T 2 missing	
400109806	T 2 missing	
400110027	parts of the collection missing	
400110098	Beginning missing	
400110101	End of the piece missing	
400110136	other instrumental parts see original version	
400110152	vlne missing	
400110153	vlne missing	
400110154	vlne missing	
400110155	Instrumental parts see printed orginal version	
400110156	Instrumental parts see printed original version	
400110168	brasses missing	
400110169	Vocal solo parts missing	
400110171	org or harmonium missing	
400110182	Vocal parts see original version	
400110184	Vocal parts see original version	
400110186	Vocal parts see original version	
400110188	Vocal parts see original version	
400110214	all parts first mass	
400110214	all parts second mass	
400110214	all parts third mass	
400110227	org missing	
400110288	instrumental part missing	
400110321	A and instrumetal parts missing	
400110352	all parts graduals 1 and 2 only	
400110367	timp missing	
400110368	vocal scores and all parts only antiphonies 1, 3 and 4	
400110374	all parts graduale and offertorium only	
400110394	other parts missing	
400110403	other parts missing	
400110410	pf missing	
400110411	Bariton solo missing	
400110464	org missing	
400110465	org missing	
400110466	org missing	
400110467	org missing	
400110471	other parts missing	
400110472	other parts missing	
400110473	other parts missing	
400110474	other parts missing	
400110475	other parts missing	
400110476	other parts missing	
400110477	other parts missing	
400110478	other parts missing	
400110755	4, 4, 4, 3; 3 p.	x
400110756	3, 3, 3, 3; 3 p.	x
400110757	4, 3, 3, 3; 3, 2 p.	x
400110758	3, 3, 2, 2 p.	x
400110759	2, 2, 2, 1p.	x
400110761	2, 2, 2, 2 p.	x
400110762	4; 4, 4, 3, 3; 1, 1 p.	x
400111104	other parts missing	
400111107	org see printed orginal version	
400111117	All vocal parts Credidi or Lauda Jerusalem only	
400111118	other parts missing	
400111118	other parts missing	
400111255	tr missing	
400111269	trb and timp missing	
400111279	other parts missing	
400111280	All parts first gradual only	
400111315	other parts probably missing	
400111322	Vocal parts see printed original version	
400111323	Vocal parts see original printed version	
400111325	B 2 missing	
400111327	vocal parts and org see printed original version	
400111362	cl 1 probably missing	
400111363	cl 1 probably missing	
400111364	cl 1 probably missing	
400111370	Vocal parts see original version	
400111384	cl and cor missing	
400111385	cl and cor missing	
400111386	cl and cor missing	
400111387	cl and cor missing	
400111388	cl and cor missing	
400111389	cl and cor missing	
400111390	cl and cor missing	
400111392	T, vl 1, vl 2, vla, vlne missing	
400111404	winds missing	
400111774	vl 1, 2 and vla missing	
400111775	vl 1, 2 and vla missing	
400111776	vl 1, 2 and vla missing	
400111777	vl 1, 2 and vla missing	
400111778	vl 1, 2 and vla missing	
400111779	org missing	
400111780	vlc and org missing	
400111781	vlc and org missing	
400111782	vlc and org missing	
400111783	org missing	
400111784	org missing	
400111785	org missing	
400111786	org missing	
400111787	org missing	
400111788	org missing	
400111789	org missing	
400111790	org missing	
400111862	vl 1 missing	
400111869	cor 1, 2 missing	
400111871	cor 1, 2, clno 1, 2 missing	
400111872	cor 1, 2 missing	
400111874	clno 1, 2 missing	
400111877	clno 1, 2 missing	
400111878	cor 1, 2 missing	
400111879	cor 1, 2 missing	
400111887	other vocal parts probably missing	
400111896	Different sizes	
400111898	other parts see first version of the cantata	
400111900	T missing	
400111901	fl 1 missing	
400111903	Instrumental parts missing	
400111910	vl 2 missing	
400111911	vl 2 missing	
400111912	vl 2 missing	
400112055	S, vl 2 missing	
400112073	Providentia Divina: vl 1, 2, org missing	
400112074	S and pf missing	
400112079	org missing	
400112080	org missing	
400112081	org missing	
400112117	instrumental parts missing	
400112120	A missing	
400112121	A missing	
400112122	A missing	
400112123	A missing	
400112124	A missing	
400112125	A missing	
400112152	cl 1 missing	
400112153	cl 1 missing	
400112154	cl 1 missing	
400112155	other parts missing	
400112156	other parts missing	
400112157	other parts missing	
400112158	other parts missing	
400112159	instrumental parts missing	
400112160	instrumental parts missing	
400112255	vl 2 missing	
400112256	vl 2 missing	
400112257	vl 2 missing	
400112288	vl 2 missing	
400112318	vl 2 missing	
400112359	vl 2 missing	
400112360	vl 2 missing	
400112394	vl 2 missing	
400112395	vl 2 missing	
400112396	vl 2 missing	
400112510	org missing	
400112511	org missing	
400112512	org missing	
400112513	org missing	
400112521	org missing	
400112752	instrumental parts missing	
400112762	instrumental parts missing	
400112763	instrumental parts missing	
400112764	instrumental parts probably missing	
400112789	other parts missing	
400112790	other parts missing	
400112791	other parts missing	
400112792	other parts missing	
400112793	other parts missing	
400112794	other parts missing	
400112795	other parts missing	
400112796	other parts missing	
400112797	other parts missing	
400112798	other parts missing	
400112799	other parts missing	
400112800	other parts missing	
400112801	other parts missing	
400112802	other parts missing	
400112803	other parts missing	
400112804	other parts missing	
400112805	other parts missing	
400112806	other parts missing	
400112807	other parts missing	
400112808	other parts missing	
400112809	other parts missing	
400112810	other parts missing	
400112811	other parts missing	
400112812	other parts missing	
400112813	other parts missing	
400112814	instrumental parts missing	
400112815	instrumental parts missing	
400112816	instrumental part missing	
400112834	orch parts missing	
400112837	vl 1, 2 and vlc missing	
400112838	vl 1, 2 and vlc missing	
400112839	vl 1, 2 and vlc missing	
400112840	vl 1, 2 and vlc missing	
400112841	vl 1, 2 and vlc missing	
400112842	vl 1, 2 and vlc missing	
400112843	vl 1, 2 and vlc missing	
400112851	clno and timp missing	
400112854	fl, cl, cor, clno and timp missing	
400112856	clno missing	
400112865	clno 1 missing	
400112876	cl missing	
400112884	instrumental parts see complete compilation	
400112885	cor 2 missing	
400112908	instrumental parts missing	
400112912	ob 2, cor 1, 2 missing	
400112928	pf missing	
400112931	pf missing	
400112933	S 2, T, B 1 and 2 missing	
400112934	other parts missing	
400112937	vocal parts missing	
400112940	vl 1, 2 missing	
400112941	vl 1, 2 missing	
400112942	vl 1, 2 missing	
400112943	vl 1, 2 missing	
400112944	vl 1, 2 missing	
400112945	vl 1, 2 missing	
400112946	vl 1, 2 missing	
400112965	vlne missing	
400112976	ob 2 missing	
400112993	vocal parts missing	
400112994	instrumental parts missing	
400113009	instrumental parts missing	
400113022	other parts missing	
400113030	other parts missing	
400113041	Chorus parts partly missing	
400113102	vl 2, vla 1 and 2 missing	
400113103	V missing	
400113108	cl missing	
400113124	vocal parts missing	
400150012	16; 15, 15, 15, 15p.	x
400150081	4, 4, 3 p.	x
400150085	18 p.	x
400150091	21 p.	x
400150127	13, 12, 13, 13, 13, 14 p.	x
400150128	14 p.	x
400150129	13 p.	x
400150130	13 p.	x
400150131	13 p.	x
400150132	12 p.	x
400150133	13 p.	x
400157993	other parts missing	
400157994	other parts missing	
400157995	other parts missing	
400157996	other parts missing	
400157997	other parts missing	
400157998	other parts missing	
400164256	other parts missing	
400164257	other parts missing	
400164258	other parts missing	
400164259	other parts missing	
400164260	other parts missing	
400164261	other parts missing	
400164262	other parts missing	
400164263	other parts missing	
400164264	other parts missing	
400164265	other parts missing	
400164266	other parts missing	
400164267	other parts missing	
400164268	other parts missing	
400164269	other parts missing	
400164270	other parts missing	
400164271	other parts missing	
400164272	other parts missing	
400164273	other parts missing	
400164274	other parts missing	
400164275	other parts missing	
400164276	other parts missing	
400164277	other parts missing	
400164278	other parts missing	
400164279	other parts missing	
400164280	other parts missing	
400164281	other parts missing	
400164282	other parts missing	
400164283	other parts missing	
400164284	other parts missing	
400164285	other parts missing	
400164286	other parts missing	
400164287	other parts missing	
400164288	other parts missing	
400164289	other parts missing	
400164290	other parts missing	
400164291	other parts missing	
400164292	other parts missing	
400164293	other parts missing	
400164294	other parts missing	
400164295	other parts missing	
400164296	other parts missing	
400164297	other parts missing	
400164298	other parts missing	
400164299	other parts missing	
400164300	other parts missing	
400164301	other parts missing	
400164302	other parts missing	
400164303	other parts missing	
400164304	other parts missing	
400164305	other parts missing	
400164306	other parts missing	
400164307	other parts missing	
400164308	other parts missing	
400164309	other parts missing	
400164310	other parts missing	
400164311	other parts missing	
400164312	other parts missing	
400164313	other parts missing	
400164314	other parts missing	
400164315	other parts missing	
400164316	other parts missing	
400164317	other parts missing	
